X,CH2,Start,Increment,
Sequence,Volt,4.348400e-05,2.000000e-09
0,4.00e-04,
1,4.00e-04,
2,4.00e-04,
3,4.00e-04,
4,4.00e-04,
5,4.00e-04,
6,8.00e-04,
7,8.00e-04,
8,8.00e-04,
9,8.00e-04,
10,8.00e-04,
11,8.00e-04,
12,4.00e-04,
13,4.00e-04,
14,8.00e-04,
15,8.00e-04,
16,4.00e-04,
17,4.00e-04,
18,4.00e-04,
19,4.00e-04,
20,4.00e-04,
21,4.00e-04,
22,4.00e-04,
23,4.00e-04,
24,4.00e-04,
25,4.00e-04,
26,4.00e-04,
27,4.00e-04,
28,4.00e-04,
29,4.00e-04,
30,8.00e-04,
31,8.00e-04,
32,4.00e-04,
33,4.00e-04,
34,4.00e-04,
35,4.00e-04,
36,4.00e-04,
37,4.00e-04,
38,4.00e-04,
39,4.00e-04,
40,4.00e-04,
41,4.00e-04,
42,4.00e-04,
43,4.00e-04,
44,4.00e-04,
45,4.00e-04,
46,4.00e-04,
47,4.00e-04,
48,4.00e-04,
49,4.00e-04,
50,8.00e-04,
51,8.00e-04,
52,4.00e-04,
53,4.00e-04,
54,4.00e-04,
55,4.00e-04,
56,4.00e-04,
57,4.00e-04,
58,4.00e-04,
59,4.00e-04,
60,4.00e-04,
61,4.00e-04,
62,4.00e-04,
63,4.00e-04,
64,4.00e-04,
65,4.00e-04,
66,4.00e-04,
67,4.00e-04,
68,4.00e-04,
69,4.00e-04,
70,8.00e-04,
71,8.00e-04,
72,8.00e-04,
73,8.00e-04,
74,4.00e-04,
75,4.00e-04,
76,8.00e-04,
77,8.00e-04,
78,4.00e-04,
79,4.00e-04,
80,8.00e-04,
81,8.00e-04,
82,4.00e-04,
83,4.00e-04,
84,4.00e-04,
85,4.00e-04,
86,4.00e-04,
87,4.00e-04,
88,4.00e-04,
89,4.00e-04,
90,4.00e-04,
91,4.00e-04,
92,4.00e-04,
93,4.00e-04,
94,4.00e-04,
95,4.00e-04,
96,4.00e-04,
97,4.00e-04,
98,4.00e-04,
99,4.00e-04,
100,4.00e-04,
101,4.00e-04,
102,4.00e-04,
103,4.00e-04,
104,4.00e-04,
105,4.00e-04,
106,4.00e-04,
107,4.00e-04,
108,4.00e-04,
109,4.00e-04,
110,4.00e-04,
111,4.00e-04,
112,4.00e-04,
113,4.00e-04,
114,4.00e-04,
115,4.00e-04,
116,4.00e-04,
117,4.00e-04,
118,4.00e-04,
119,4.00e-04,
120,8.00e-04,
121,8.00e-04,
122,4.00e-04,
123,4.00e-04,
124,4.00e-04,
125,4.00e-04,
126,4.00e-04,
127,4.00e-04,
128,4.00e-04,
129,4.00e-04,
130,4.00e-04,
131,4.00e-04,
132,4.00e-04,
133,4.00e-04,
134,4.00e-04,
135,4.00e-04,
136,4.00e-04,
137,4.00e-04,
138,4.00e-04,
139,4.00e-04,
140,4.00e-04,
141,4.00e-04,
142,4.00e-04,
143,4.00e-04,
144,4.00e-04,
145,4.00e-04,
146,4.00e-04,
147,4.00e-04,
148,4.00e-04,
149,4.00e-04,
150,4.00e-04,
151,4.00e-04,
152,4.00e-04,
153,4.00e-04,
154,4.00e-04,
155,4.00e-04,
156,4.00e-04,
157,4.00e-04,
158,4.00e-04,
159,4.00e-04,
160,4.00e-04,
161,4.00e-04,
162,4.00e-04,
163,4.00e-04,
164,4.00e-04,
165,4.00e-04,
166,8.00e-04,
167,8.00e-04,
168,4.00e-04,
169,4.00e-04,
170,4.00e-04,
171,4.00e-04,
172,4.00e-04,
173,4.00e-04,
174,4.00e-04,
175,4.00e-04,
176,4.00e-04,
177,4.00e-04,
178,4.00e-04,
179,4.00e-04,
180,4.00e-04,
181,4.00e-04,
182,8.00e-04,
183,8.00e-04,
184,4.00e-04,
185,4.00e-04,
186,4.00e-04,
187,4.00e-04,
188,4.00e-04,
189,4.00e-04,
190,4.00e-04,
191,4.00e-04,
192,4.00e-04,
193,4.00e-04,
194,4.00e-04,
195,4.00e-04,
196,4.00e-04,
197,4.00e-04,
198,4.00e-04,
199,4.00e-04,
200,4.00e-04,
201,4.00e-04,
202,4.00e-04,
203,4.00e-04,
204,4.00e-04,
205,4.00e-04,
206,8.00e-04,
207,8.00e-04,
208,4.00e-04,
209,4.00e-04,
210,8.00e-04,
211,8.00e-04,
212,4.00e-04,
213,4.00e-04,
214,4.00e-04,
215,4.00e-04,
216,8.00e-04,
217,8.00e-04,
218,8.00e-04,
219,8.00e-04,
220,8.00e-04,
221,8.00e-04,
222,8.00e-04,
223,8.00e-04,
224,8.00e-04,
225,8.00e-04,
226,1.20e-03,
227,1.20e-03,
228,1.20e-03,
229,1.20e-03,
230,1.60e-03,
231,1.60e-03,
232,1.60e-03,
233,1.60e-03,
234,1.60e-03,
235,1.60e-03,
236,2.00e-03,
237,2.00e-03,
238,2.00e-03,
239,2.00e-03,
240,2.40e-03,
241,2.40e-03,
242,3.20e-03,
243,3.20e-03,
244,3.20e-03,
245,3.20e-03,
246,3.60e-03,
247,3.60e-03,
248,4.00e-03,
249,4.00e-03,
250,4.40e-03,
251,4.40e-03,
252,4.80e-03,
253,4.80e-03,
254,5.20e-03,
255,5.20e-03,
256,6.00e-03,
257,6.00e-03,
258,6.40e-03,
259,6.40e-03,
260,6.80e-03,
261,6.80e-03,
262,7.60e-03,
263,7.60e-03,
264,8.00e-03,
265,8.00e-03,
266,8.80e-03,
267,8.80e-03,
268,9.20e-03,
269,9.20e-03,
270,1.00e-02,
271,1.00e-02,
272,1.12e-02,
273,1.12e-02,
274,1.20e-02,
275,1.20e-02,
276,1.28e-02,
277,1.28e-02,
278,1.36e-02,
279,1.36e-02,
280,1.44e-02,
281,1.44e-02,
282,1.52e-02,
283,1.52e-02,
284,1.60e-02,
285,1.60e-02,
286,1.72e-02,
287,1.72e-02,
288,1.80e-02,
289,1.80e-02,
290,1.92e-02,
291,1.92e-02,
292,2.00e-02,
293,2.00e-02,
294,2.12e-02,
295,2.12e-02,
296,2.20e-02,
297,2.20e-02,
298,2.28e-02,
299,2.28e-02,
300,2.36e-02,
301,2.36e-02,
302,2.44e-02,
303,2.44e-02,
304,2.52e-02,
305,2.52e-02,
306,2.64e-02,
307,2.64e-02,
308,2.68e-02,
309,2.68e-02,
310,2.76e-02,
311,2.76e-02,
312,2.80e-02,
313,2.80e-02,
314,2.88e-02,
315,2.88e-02,
316,2.92e-02,
317,2.92e-02,
318,2.96e-02,
319,2.96e-02,
320,3.00e-02,
321,3.00e-02,
322,3.04e-02,
323,3.04e-02,
324,3.04e-02,
325,3.04e-02,
326,3.04e-02,
327,3.04e-02,
328,3.04e-02,
329,3.04e-02,
330,3.04e-02,
331,3.04e-02,
332,3.00e-02,
333,3.00e-02,
334,2.96e-02,
335,2.96e-02,
336,2.92e-02,
337,2.92e-02,
338,2.88e-02,
339,2.88e-02,
340,2.84e-02,
341,2.84e-02,
342,2.76e-02,
343,2.76e-02,
344,2.68e-02,
345,2.68e-02,
346,2.52e-02,
347,2.52e-02,
348,2.40e-02,
349,2.40e-02,
350,2.32e-02,
351,2.32e-02,
352,2.20e-02,
353,2.20e-02,
354,2.08e-02,
355,2.08e-02,
356,1.92e-02,
357,1.92e-02,
358,1.76e-02,
359,1.76e-02,
360,1.60e-02,
361,1.60e-02,
362,1.44e-02,
363,1.44e-02,
364,1.24e-02,
365,1.24e-02,
366,1.04e-02,
367,1.04e-02,
368,8.40e-03,
369,8.40e-03,
370,6.80e-03,
371,6.80e-03,
372,4.80e-03,
373,4.80e-03,
374,2.40e-03,
375,2.40e-03,
376,4.00e-04,
377,4.00e-04,
378,-1.60e-03,
379,-1.60e-03,
380,-3.60e-03,
381,-3.60e-03,
382,-6.00e-03,
383,-6.00e-03,
384,-8.00e-03,
385,-8.00e-03,
386,-1.00e-02,
387,-1.00e-02,
388,-1.20e-02,
389,-1.20e-02,
390,-1.40e-02,
391,-1.40e-02,
392,-1.60e-02,
393,-1.60e-02,
394,-1.80e-02,
395,-1.80e-02,
396,-1.96e-02,
397,-1.96e-02,
398,-2.16e-02,
399,-2.16e-02,
400,-2.32e-02,
401,-2.32e-02,
402,-2.48e-02,
403,-2.48e-02,
404,-2.64e-02,
405,-2.64e-02,
406,-2.76e-02,
407,-2.76e-02,
408,-2.92e-02,
409,-2.92e-02,
410,-3.00e-02,
411,-3.00e-02,
412,-3.12e-02,
413,-3.12e-02,
414,-3.20e-02,
415,-3.20e-02,
416,-3.28e-02,
417,-3.28e-02,
418,-3.32e-02,
419,-3.32e-02,
420,-3.36e-02,
421,-3.36e-02,
422,-3.40e-02,
423,-3.40e-02,
424,-3.44e-02,
425,-3.44e-02,
426,-3.44e-02,
427,-3.44e-02,
428,-3.44e-02,
429,-3.44e-02,
430,-3.44e-02,
431,-3.44e-02,
432,-3.44e-02,
433,-3.44e-02,
434,-3.36e-02,
435,-3.36e-02,
436,-3.32e-02,
437,-3.32e-02,
438,-3.24e-02,
439,-3.24e-02,
440,-3.20e-02,
441,-3.20e-02,
442,-3.12e-02,
443,-3.12e-02,
444,-3.04e-02,
445,-3.04e-02,
446,-2.88e-02,
447,-2.88e-02,
448,-2.76e-02,
449,-2.76e-02,
450,-2.64e-02,
451,-2.64e-02,
452,-2.56e-02,
453,-2.56e-02,
454,-2.40e-02,
455,-2.40e-02,
456,-2.28e-02,
457,-2.28e-02,
458,-2.16e-02,
459,-2.16e-02,
460,-2.04e-02,
461,-2.04e-02,
462,-1.84e-02,
463,-1.84e-02,
464,-1.72e-02,
465,-1.72e-02,
466,-1.56e-02,
467,-1.56e-02,
468,-1.44e-02,
469,-1.44e-02,
470,-1.28e-02,
471,-1.28e-02,
472,-1.08e-02,
473,-1.08e-02,
474,-9.60e-03,
475,-9.60e-03,
476,-8.40e-03,
477,-8.40e-03,
478,-6.80e-03,
479,-6.80e-03,
480,-6.00e-03,
481,-6.00e-03,
482,-4.40e-03,
483,-4.40e-03,
484,-3.20e-03,
485,-3.20e-03,
486,-2.00e-03,
487,-2.00e-03,
488,-1.20e-03,
489,-1.20e-03,
490,0.00e+00,
491,0.00e+00,
492,8.00e-04,
493,8.00e-04,
494,1.60e-03,
495,1.60e-03,
496,2.00e-03,
497,2.00e-03,
498,3.20e-03,
499,3.20e-03,
500,3.60e-03,
501,3.60e-03,
502,4.00e-03,
503,4.00e-03,
504,4.80e-03,
505,4.80e-03,
506,4.80e-03,
507,4.80e-03,
508,5.20e-03,
509,5.20e-03,
510,5.20e-03,
511,5.20e-03,
512,5.20e-03,
513,5.20e-03,
514,5.20e-03,
515,5.20e-03,
516,5.20e-03,
517,5.20e-03,
518,4.80e-03,
519,4.80e-03,
520,4.40e-03,
521,4.40e-03,
522,4.40e-03,
523,4.40e-03,
524,4.00e-03,
525,4.00e-03,
526,3.60e-03,
527,3.60e-03,
528,2.40e-03,
529,2.40e-03,
530,2.00e-03,
531,2.00e-03,
532,1.60e-03,
533,1.60e-03,
534,8.00e-04,
535,8.00e-04,
536,0.00e+00,
537,0.00e+00,
538,-8.00e-04,
539,-8.00e-04,
540,-1.60e-03,
541,-1.60e-03,
542,-2.00e-03,
543,-2.00e-03,
544,-2.80e-03,
545,-2.80e-03,
546,-3.20e-03,
547,-3.20e-03,
548,-4.40e-03,
549,-4.40e-03,
550,-5.20e-03,
551,-5.20e-03,
552,-6.40e-03,
553,-6.40e-03,
554,-7.20e-03,
555,-7.20e-03,
556,-8.00e-03,
557,-8.00e-03,
558,-8.40e-03,
559,-8.40e-03,
560,-9.60e-03,
561,-9.60e-03,
562,-1.04e-02,
563,-1.04e-02,
564,-1.08e-02,
565,-1.08e-02,
566,-1.16e-02,
567,-1.16e-02,
568,-1.28e-02,
569,-1.28e-02,
570,-1.36e-02,
571,-1.36e-02,
572,-1.44e-02,
573,-1.44e-02,
574,-1.48e-02,
575,-1.48e-02,
576,-1.56e-02,
577,-1.56e-02,
578,-1.60e-02,
579,-1.60e-02,
