0,0,26.82
1,1,26.77
2,1,28.28
3,0,28.39
4,0,29.03
5,1,29.27
6,1,30.13
7,0,29.97
9,1,30.94
10,0,31.07
11,1,32.09
12,0,32.15
13,1,33.01
14,0,33.10
15,1,34.26
16,0,34.38
17,1,35.10
18,0,35.11
19,1,36.00
20,0,36.05
21,1,36.71
22,0,36.76
23,1,37.46
24,0,37.52
25,1,37.91
26,0,37.96
27,1,38.20
28,0,38.31
