T_e 25
T_w 25
V 0.000448
ρ_e 785.1826149999999
ρ_w 996.625505355025
ξ_theory 0.12615
m_e_theory 0.054473949531471735
m_w_theory 0.37734491318332597
ξ_reality 0.1268639596237669
m_e_reality 0.055299999999999995
m_w_reality 0.38060000000000005
m_scale_max 5.0
