0,0,29.79
1,1,29.8
3,1,31.41
4,0,31.52
6,0,32.5
7,1,32.64
12,1,34.48
13,0,34.59
14,0,35.09
15,1,35.18
16,1,35.86
17,0,35.97
18,0,36.72
19,1,36.79
20,1,37.22
21,0,37.32
22,0,38.01
23,1,38.09
24,1,38.6
25,0,38.76
